R (m)	B (mT)			I (A)			V (V)
----------------------------------------------------------------------
0.0575	0.3552782640266535	2.0685425562942554	29.85735902693664
0.0515	0.3805583000101293	2.287015355588713	29.85460338027129
0.045	0.38050802154596086	2.583836886805544	29.85532855044753
0.039	0.3804345376367329	2.979246969130792	29.852572903782182
0.0325	0.3803436496437624	3.4191172847403934	29.854748414306933
0.0575	0.34216211139604935	2.005721059621782	27.743787104521846
0.0515	0.38059286645422824	2.22484163677129	27.744657308729767
0.045	0.38056204672260435	2.5114056056100025	27.7439321385565
0.039	0.3804906174622182	2.8851086519113833	27.745237444868383
0.0325	0.380399729469218	3.401760077036638	27.743352002417886
0.0575	0.33549670989751496	1.9767297615867316	26.014129336561336
0.0515	0.37712183949769285	2.1866648487104943	26.014709472699952
0.045	0.3805621675842876	2.4384561021273283	26.013984302526683
0.039	0.38049061746219837	2.8088263313479196	26.01427437059599
0.0325	0.38049061746219837	2.8088263313479196	26.01427437059599
0.0575	0.3268040952248219	1.9325837005590119	24.295439767360385
0.0515	0.36073299394815844	2.1042318773839597	24.296364359335627
0.045	0.38057957166802037	2.394008824399107	24.296155872906922
0.039	0.3805370283522084	2.7437181788378227	24.295548542888106
0.0325	0.3804732133784559	3.2024485467863357	24.29414352567523
0.0575	0.3100130219614754	1.8416616004067328	21.94791888248516
0.0515	0.3447483098994753	2.0219543727443563	21.947483780374263
0.045	0.38064918800301045	2.2411138165649507	21.94936922283169
0.039	0.3805737703067927	2.5820231088038605	21.946187538689117
0.0325	0.38050995533306986	3.051678250327623	21.945172300439605
0.0575	0.29577128438527717	1.7723914751548506	20.001779688435686
0.0515	0.3340921761649703	1.9553790033838578	20.002504858608955
0.045	0.37711495038114845	2.175834002921188	20.001353650959448
0.039	0.3806547476408914	2.4991237374209905	20.002069756504994
0.0325	0.38056410137137675	2.9471236651503987	20.002214790539647
0.0575	0.28807819591241585	1.730587131087921	18.60652508119405
0.0515	0.3171356432441188	1.8763727769316811	18.606380047159398
0.045	0.3697558027656038	2.1404329429803983	18.60812045557524
0.039	0.38070865195584197	2.3926614464539595	18.60826548960989
0.0325	0.38057171565803016	2.835939073598019	18.608410523644544
